Prefix	Distance	Probability	EC(PC)	
_5000randsyr0Rep_1.txt	50000	0.5	2181.72	
_5000randsyr10Rep_1.txt	50000	0.5	4912.03	
_5000randsyr20Rep_1.txt	50000	0.5	4812.31	
_5000randsyr30Rep_1.txt	50000	0.5	3358.3	
_5000randsyr40Rep_1.txt	50000	0.5	4580.23	
_5000randsyr50Rep_1.txt	50000	0.5	6138.53	
_5000randsyr60Rep_1.txt	50000	0.5	6343.17	
_5000randsyr70Rep_1.txt	50000	0.5	6431	
_5000randsyr80Rep_1.txt	50000	0.5	5966.13	
