Prefix	Distance	Probability	EC(PC)	
_1000randgyr0Rep_5.txt	50000	0.5	216.706	
_1000randgyr10Rep_5.txt	50000	0.5	302.887	
_1000randgyr20Rep_5.txt	50000	0.5	306.875	
_1000randgyr30Rep_5.txt	50000	0.5	287.771	
_1000randgyr40Rep_5.txt	50000	0.5	273.858	
_1000randgyr50Rep_5.txt	50000	0.5	292.31	
_1000randgyr60Rep_5.txt	50000	0.5	293.382	
_1000randgyr70Rep_5.txt	50000	0.5	278.584	
_1000randgyr80Rep_5.txt	50000	0.5	282.692	
