Prefix	Distance	Probability	EC(PC)	
_5000econsyr0Rep_4.txt	50000	0.5	2635.66	
_5000econsyr10Rep_4.txt	50000	0.5	5419.59	
_5000econsyr20Rep_4.txt	50000	0.5	5719.21	
_5000econsyr30Rep_4.txt	50000	0.5	4915.3	
_5000econsyr40Rep_4.txt	50000	0.5	5840.61	
_5000econsyr50Rep_4.txt	50000	0.5	7177.9	
_5000econsyr60Rep_4.txt	50000	0.5	6616.57	
_5000econsyr70Rep_4.txt	50000	0.5	6878.58	
_5000econsyr80Rep_4.txt	50000	0.5	7244.02	
