Prefix	Distance	Probability	EC(PC)	
_1000clustersyr0Rep_5.txt	50000	0.5	228.288	
_1000clustersyr10Rep_5.txt	50000	0.5	471.292	
_1000clustersyr20Rep_5.txt	50000	0.5	458.123	
_1000clustersyr30Rep_5.txt	50000	0.5	499.282	
_1000clustersyr40Rep_5.txt	50000	0.5	688.518	
_1000clustersyr50Rep_5.txt	50000	0.5	741.953	
_1000clustersyr60Rep_5.txt	50000	0.5	691.34	
_1000clustersyr70Rep_5.txt	50000	0.5	459.247	
_1000clustersyr80Rep_5.txt	50000	0.5	554.741	
