Prefix	Distance	Probability	EC(PC)	
_1000econsyr0Rep_2.txt	50000	0.5	254.791	
_1000econsyr10Rep_2.txt	50000	0.5	475.131	
_1000econsyr20Rep_2.txt	50000	0.5	401.574	
_1000econsyr30Rep_2.txt	50000	0.5	458.583	
_1000econsyr40Rep_2.txt	50000	0.5	558.636	
_1000econsyr50Rep_2.txt	50000	0.5	493.4	
_1000econsyr60Rep_2.txt	50000	0.5	589.663	
_1000econsyr70Rep_2.txt	50000	0.5	714.02	
_1000econsyr80Rep_2.txt	50000	0.5	814.116	
