Prefix	Distance	Probability	EC(PC)	
_1000clustersyr0Rep_3.txt	50000	0.5	228.288	
_1000clustersyr10Rep_3.txt	50000	0.5	460.076	
_1000clustersyr20Rep_3.txt	50000	0.5	385.773	
_1000clustersyr30Rep_3.txt	50000	0.5	411.315	
_1000clustersyr40Rep_3.txt	50000	0.5	663.325	
_1000clustersyr50Rep_3.txt	50000	0.5	729.462	
_1000clustersyr60Rep_3.txt	50000	0.5	737.702	
_1000clustersyr70Rep_3.txt	50000	0.5	699.407	
_1000clustersyr80Rep_3.txt	50000	0.5	687.135	
