Prefix	Distance	Probability	EC(PC)	
_5000randgyr0Rep_5.txt	50000	0.5	2330.41	
_5000randgyr10Rep_5.txt	50000	0.5	4028.84	
_5000randgyr20Rep_5.txt	50000	0.5	4154.26	
_5000randgyr30Rep_5.txt	50000	0.5	3726.4	
_5000randgyr40Rep_5.txt	50000	0.5	3637.28	
_5000randgyr50Rep_5.txt	50000	0.5	3943.47	
_5000randgyr60Rep_5.txt	50000	0.5	3913.32	
_5000randgyr70Rep_5.txt	50000	0.5	3635.01	
_5000randgyr80Rep_5.txt	50000	0.5	3540.68	
