Prefix	Distance	Probability	EC(PC)	
_1000clustersyr0Rep_1.txt	50000	0.5	228.288	
_1000clustersyr10Rep_1.txt	50000	0.5	482.565	
_1000clustersyr20Rep_1.txt	50000	0.5	495.302	
_1000clustersyr30Rep_1.txt	50000	0.5	370.367	
_1000clustersyr40Rep_1.txt	50000	0.5	431.65	
_1000clustersyr50Rep_1.txt	50000	0.5	574.31	
_1000clustersyr60Rep_1.txt	50000	0.5	685.432	
_1000clustersyr70Rep_1.txt	50000	0.5	776.94	
_1000clustersyr80Rep_1.txt	50000	0.5	868.588	
