Prefix	Distance	Probability	EC(PC)	
_1000geogyr0Rep_4.txt	50000	0.5	216.778	
_1000geogyr10Rep_4.txt	50000	0.5	317.194	
_1000geogyr20Rep_4.txt	50000	0.5	346.259	
_1000geogyr30Rep_4.txt	50000	0.5	313.183	
_1000geogyr40Rep_4.txt	50000	0.5	329.975	
_1000geogyr50Rep_4.txt	50000	0.5	332.543	
_1000geogyr60Rep_4.txt	50000	0.5	339.419	
_1000geogyr70Rep_4.txt	50000	0.5	335.336	
_1000geogyr80Rep_4.txt	50000	0.5	306.174	
