Prefix	Distance	Probability	EC(PC)	
_5000econsyr0Rep_5.txt	50000	0.5	2635.66	
_5000econsyr10Rep_5.txt	50000	0.5	5699.23	
_5000econsyr20Rep_5.txt	50000	0.5	5496.79	
_5000econsyr30Rep_5.txt	50000	0.5	4274.17	
_5000econsyr40Rep_5.txt	50000	0.5	4054.8	
_5000econsyr50Rep_5.txt	50000	0.5	4325.48	
_5000econsyr60Rep_5.txt	50000	0.5	4886.8	
_5000econsyr70Rep_5.txt	50000	0.5	5360.39	
_5000econsyr80Rep_5.txt	50000	0.5	5273.54	
