Prefix	Distance	Probability	EC(PC)	
_5000geosyr0Rep_5.txt	50000	0.5	2464.23	
_5000geosyr10Rep_5.txt	50000	0.5	5054.91	
_5000geosyr20Rep_5.txt	50000	0.5	5395.82	
_5000geosyr30Rep_5.txt	50000	0.5	5619.02	
_5000geosyr40Rep_5.txt	50000	0.5	5265.06	
_5000geosyr50Rep_5.txt	50000	0.5	4772.81	
_5000geosyr60Rep_5.txt	50000	0.5	5698.56	
_5000geosyr70Rep_5.txt	50000	0.5	6356.61	
_5000geosyr80Rep_5.txt	50000	0.5	5379.47	
