Prefix	Distance	Probability	EC(PC)	
_1000geogyr0Rep_5.txt	50000	0.5	216.778	
_1000geogyr10Rep_5.txt	50000	0.5	321.676	
_1000geogyr20Rep_5.txt	50000	0.5	344.457	
_1000geogyr30Rep_5.txt	50000	0.5	346.171	
_1000geogyr40Rep_5.txt	50000	0.5	314.057	
_1000geogyr50Rep_5.txt	50000	0.5	332.536	
_1000geogyr60Rep_5.txt	50000	0.5	333.038	
_1000geogyr70Rep_5.txt	50000	0.5	333.961	
_1000geogyr80Rep_5.txt	50000	0.5	315.713	
