Prefix	Distance	Probability	EC(PC)	
_5000geosyr0Rep_4.txt	50000	0.5	2464.23	
_5000geosyr10Rep_4.txt	50000	0.5	5046.39	
_5000geosyr20Rep_4.txt	50000	0.5	5458.39	
_5000geosyr30Rep_4.txt	50000	0.5	4843.77	
_5000geosyr40Rep_4.txt	50000	0.5	5809.68	
_5000geosyr50Rep_4.txt	50000	0.5	6564.84	
_5000geosyr60Rep_4.txt	50000	0.5	6737.92	
_5000geosyr70Rep_4.txt	50000	0.5	7395.87	
_5000geosyr80Rep_4.txt	50000	0.5	6035.55	
