Prefix	Distance	Probability	EC(PC)	
_5000randsyr0Rep_3.txt	50000	0.5	2181.72	
_5000randsyr10Rep_3.txt	50000	0.5	4724.21	
_5000randsyr20Rep_3.txt	50000	0.5	5052.91	
_5000randsyr30Rep_3.txt	50000	0.5	5091.28	
_5000randsyr40Rep_3.txt	50000	0.5	5918.95	
_5000randsyr50Rep_3.txt	50000	0.5	6348.64	
_5000randsyr60Rep_3.txt	50000	0.5	6848.72	
_5000randsyr70Rep_3.txt	50000	0.5	7079.14	
_5000randsyr80Rep_3.txt	50000	0.5	7464.14	
