1	2.0992330150382
2	2.50632338082605
3	3.11349610546696
4	2.66024363726784
5	1.64090570185167
6	3.41443213360017
7	2.72522459142994
8	1.64090571131478
9	2.72653139106546
10	2.33017369631924
11	3.19620903408538
12	2.0992330210221
13	4.71902182151661
14	4.43294628675607
15	3.7972771641642
16	3.95007518990746
17	2.21918370581508
18	4.10886983989527
19	2.78992479655102
20	5.12869863566003
21	4.73898407053785
22	2.10411196997783
23	3.95006792948652
24	4.38050365148788
25	3.64752997293235
26	3.27561868802345
27	4.02211097032796
28	4.87319545386309
29	2.78992618522978
30	3.86784186423942
31	2.1016754665379
32	2.21918865505578
33	3.53746706215733
34	3.30614716920271
35	4.63935753177354
36	2.96525665188214
37	3.88155132756526
38	3.20272240174486
39	4.02212285607337
40	3.19373738481095
41	3.70030708315343
42	4.09131352877912
43	3.15442939636497
44	3.44997671212955
45	5.59817273080458
46	4.10855477571798
47	2.85184746039233
48	5.03666911417635
49	4.95777716219364
50	5.27941559250964
51	4.86920252996651
52	2.50957708701817
53	2.11139429708473
54	3.19620903408538
55	2.58624373622945
56	3.06244314237342
57	7.44362746046216
58	5.42033911675978
59	4.81411135355072
60	2.33017591929046
61	3.14844456727924
62	5.24499888307178
63	3.45059875068691
64	3.27335367296283
65	3.24101350241887
66	3.35339002307735
67	2.5802082106513
68	3.65323931732654
69	4.62141438590622
70	4.47958639353833
71	3.38300902485109
72	4.07854039805854
73	4.07582873225735
74	5.0897952032635
75	5.65750202991578
76	3.38098461719505
77	2.21701481933903
78	4.31694644602762
79	3.67930351336702
80	3.56670539591027
81	4.92650056075328
82	4.70679890574295
83	4.54454703560612
84	4.60455517268743
85	3.2331641725716
86	2.90797970486868
87	2.66024204776633
88	2.58774350701242
89	3.75838027453522
90	3.41574706953995
91	4.24675352769368
92	3.86616076057979
93	3.05963599165372
94	3.01454064189859
95	4.93517113252592
96	2.96317784876327
97	3.62961619480422
98	5.82497549633667
99	5.35524536059387
100	4.51479316230056
101	3.86534011478319
102	3.19293030689438
103	3.80441166972885
104	1.96849409465682
105	4.99919868438835
106	3.27335367018848
107	2.90688987600965
108	3.01452323900754
109	5.08498253313816
110	3.80262444385442
111	3.48061541485014
112	5.98532251261815
113	4.69152246986735
114	2.58473483400791
115	4.19143035973003
116	3.19864007531155
117	2.32237435709202
118	4.07208670872369
119	2.96319498439345
120	2.79359799238163
121	2.32823510250716
122	3.23316505441196
123	2.79601860927631
124	3.01745861276759
125	5.07826451003389
126	2.32628162562944
127	6.55391137120458
128	3.82426918883593
129	7.18235619889486
130	3.54093783801618
131	5.94262005044755
132	3.86658591247486
133	1.42547130406572
134	2.7278379500708
135	3.75324167282302
136	2.66024362873132
137	3.70522545809715
138	5.09996353540188
139	4.40767144657487
140	5.26101029923337
141	3.67929571132038
142	2.50795155426479
143	4.37269888136581
144	2.10411196700044
145	2.58624201728971
146	5.25757488241655
147	4.20168926201465
148	2.22351971987002
149	2.90907081935413
150	4.14374557106893
151	3.31199102288773
152	1.81805461440413
153	6.65095834139733
154	4.14088716826678
155	3.15187025368868
156	3.98600038482649
157	3.90919874067096
158	3.94544942403114
159	2.50469440713409
160	3.31053138813399
161	5.04817609748548
162	5.06294936771014
163	3.90476499727334
164	2.4176816826718
165	2.50306093149341
166	4.17435795906944
167	4.63973286013046
168	3.10815550559613
169	3.63280824754774
170	2.50469256408262
171	4.32039974010091
172	3.84757048319673
173	2.79726054097829
174	4.31694080591321
