Prefix	Distance	Probability	EC(PC)	
_1000geosyr0Rep_2.txt	50000	0.5	233.756	
_1000geosyr10Rep_2.txt	50000	0.5	468.387	
_1000geosyr20Rep_2.txt	50000	0.5	491.525	
_1000geosyr30Rep_2.txt	50000	0.5	470.716	
_1000geosyr40Rep_2.txt	50000	0.5	567.483	
_1000geosyr50Rep_2.txt	50000	0.5	606.514	
_1000geosyr60Rep_2.txt	50000	0.5	467.258	
_1000geosyr70Rep_2.txt	50000	0.5	395.676	
_1000geosyr80Rep_2.txt	50000	0.5	509.114	
