Prefix	Distance	Probability	EC(PC)	
_1000randgyr0Rep_2.txt	50000	0.5	216.706	
_1000randgyr10Rep_2.txt	50000	0.5	311.009	
_1000randgyr20Rep_2.txt	50000	0.5	345.846	
_1000randgyr30Rep_2.txt	50000	0.5	308.489	
_1000randgyr40Rep_2.txt	50000	0.5	313.92	
_1000randgyr50Rep_2.txt	50000	0.5	312.822	
_1000randgyr60Rep_2.txt	50000	0.5	313.246	
_1000randgyr70Rep_2.txt	50000	0.5	335.06	
_1000randgyr80Rep_2.txt	50000	0.5	327.478	
