Prefix	Distance	Probability	EC(PC)	
_1000geosyr0Rep_3.txt	50000	0.5	233.756	
_1000geosyr10Rep_3.txt	50000	0.5	449.748	
_1000geosyr20Rep_3.txt	50000	0.5	463.011	
_1000geosyr30Rep_3.txt	50000	0.5	496.336	
_1000geosyr40Rep_3.txt	50000	0.5	672.693	
_1000geosyr50Rep_3.txt	50000	0.5	758.955	
_1000geosyr60Rep_3.txt	50000	0.5	784.113	
_1000geosyr70Rep_3.txt	50000	0.5	848.381	
_1000geosyr80Rep_3.txt	50000	0.5	848.805	
