Prefix	Distance	Probability	EC(PC)	
_5000randsyr0Rep_2.txt	50000	0.5	2181.72	
_5000randsyr10Rep_2.txt	50000	0.5	4681.87	
_5000randsyr20Rep_2.txt	50000	0.5	4954.88	
_5000randsyr30Rep_2.txt	50000	0.5	5120.73	
_5000randsyr40Rep_2.txt	50000	0.5	6228.36	
_5000randsyr50Rep_2.txt	50000	0.5	6440.34	
_5000randsyr60Rep_2.txt	50000	0.5	6838.16	
_5000randsyr70Rep_2.txt	50000	0.5	7399.1	
_5000randsyr80Rep_2.txt	50000	0.5	7515.28	
