Prefix	Distance	Probability	EC(PC)	
_1000geogyr0Rep_2.txt	50000	0.5	216.778	
_1000geogyr10Rep_2.txt	50000	0.5	319.174	
_1000geogyr20Rep_2.txt	50000	0.5	334.136	
_1000geogyr30Rep_2.txt	50000	0.5	302.796	
_1000geogyr40Rep_2.txt	50000	0.5	319.236	
_1000geogyr50Rep_2.txt	50000	0.5	301.52	
_1000geogyr60Rep_2.txt	50000	0.5	281.098	
_1000geogyr70Rep_2.txt	50000	0.5	283.112	
_1000geogyr80Rep_2.txt	50000	0.5	287.627	
